State,City,pop,crime
NEW JERSEY,Ridgefield Park,"13,401",11
NEW JERSEY,Ridgewood,"26,864",12
NEW JERSEY,Ringwood,"11,623",4
NEW JERSEY,Riverdale,"4,196",3
NEW JERSEY,River Edge,"12,236",2
NEW JERSEY,Riverside Township,"8,076",20
NEW JERSEY,Riverton,"2,789",0
NEW JERSEY,River Vale Township,"10,412",3
NEW JERSEY,Robbinsville Township,"15,669",5
NEW JERSEY,Rochelle Park Township,"5,970",9
NEW JERSEY,Rockaway,"6,744",1
NEW JERSEY,Rockaway Township,"27,294",10
NEW JERSEY,Roseland,"6,268",1
NEW JERSEY,Roselle,"22,740",44
NEW JERSEY,Roselle Park,"14,212",5
NEW JERSEY,Roxbury Township,"23,773",0
NEW JERSEY,Rumson,"7,127",3
NEW JERSEY,Runnemede,"8,528",7
NEW JERSEY,Rutherford,"19,285",11
NEW JERSEY,Saddle Brook Township,"14,730",1
NEW JERSEY,Saddle River,"3,442",4
NEW JERSEY,Scotch Plains Township,"24,820",10
NEW JERSEY,Sea Bright,"1,421",3
NEW JERSEY,Sea Girt,"1,832",1
NEW JERSEY,Sea Isle City,"2,128",3
NEW JERSEY,Seaside Heights,"2,564",14
NEW JERSEY,Seaside Park,"1,516",0
NEW JERSEY,Secaucus,"21,121",32
NEW JERSEY,Shrewsbury,"4,141",1
NEW JERSEY,Somerdale,"5,693",14
NEW JERSEY,Somers Point,"10,468",34
NEW JERSEY,Somerville,"15,122",11
NEW JERSEY,South Amboy,"10,781",15
NEW JERSEY,South Brunswick Township,"47,468",48
NEW JERSEY,South Hackensack Township,"2,762",16
NEW JERSEY,South Harrison Township,"3,534",0
NEW JERSEY,South Orange Village,"18,532",10
NEW JERSEY,South Plainfield,"24,605",29
NEW JERSEY,South River,"16,237",8
NEW JERSEY,South Toms River,"3,858",5
NEW JERSEY,Sparta Township,"20,390",8
NEW JERSEY,Spotswood,"8,238",13
NEW JERSEY,"Springfield Township, Burlington County","3,255",1
NEW JERSEY,"Springfield Township, Union County","17,125",11
NEW JERSEY,Spring Lake,"2,740",1
NEW JERSEY,Spring Lake Heights,"4,818",0
NEW JERSEY,Stafford Township,"31,546",13
NEW JERSEY,Stanhope,"3,595",3
NEW JERSEY,Stone Harbor,791,0
NEW JERSEY,Stratford,"7,163",6
NEW JERSEY,Summit,"22,731",13
NEW JERSEY,Surf City,"1,333",1
NEW JERSEY,Swedesboro,"2,811",0
NEW JERSEY,Teaneck Township,"42,771",41
NEW JERSEY,Tenafly,"15,451",1
NEW JERSEY,Tewksbury Township,"5,899",5
NEW JERSEY,Toms River Township,"102,734",138
NEW JERSEY,Totowa,"10,941",14
NEW JERSEY,Trenton,"91,236",936
NEW JERSEY,Union Township,"62,290",56
NEW JERSEY,Ventnor City,"9,236",10
NEW JERSEY,Vernon Township,"22,851",1
NEW JERSEY,Verona,"14,552",9
NEW JERSEY,Vineland,"60,848",266
NEW JERSEY,Voorhees Township,"31,899",25
NEW JERSEY,Waldwick,"10,332",2
NEW JERSEY,Wallington,"12,075",9
NEW JERSEY,Wall Township,"26,547",23
NEW JERSEY,Wanaque,"11,213",4
NEW JERSEY,Warren Township,"16,655",3
NEW JERSEY,Washington,"7,353",3
NEW JERSEY,"Washington Township, Morris County","18,629",6
NEW JERSEY,"Washington Township, Warren County","6,878",2
NEW JERSEY,Watchung,"6,594",1
NEW JERSEY,Waterford Township,"10,678",1
NEW JERSEY,Wayne Township,"53,295",50
NEW JERSEY,Weehawken Township,"17,617",28
NEW JERSEY,Westampton Township,"9,224",24
NEW JERSEY,West Amwell Township,"3,026",1
NEW JERSEY,West Caldwell Township,"10,975",4
NEW JERSEY,West Deptford Township,"23,053",23
NEW JERSEY,Westfield,"31,111",5
NEW JERSEY,West Long Branch,"8,545",4
NEW JERSEY,West Milford Township,"24,725",23
NEW JERSEY,West New York,"51,260",152
NEW JERSEY,West Orange,"48,638",68
NEW JERSEY,Westwood,"11,441",6
NEW JERSEY,Wharton,"7,539",4
NEW JERSEY,Wildwood,"5,118",20
NEW JERSEY,Wildwood Crest,"3,052",9
NEW JERSEY,Willingboro Township,"32,211",112
NEW JERSEY,Winfield Township,"1,414",0
NEW JERSEY,Winslow Township,"40,970",48
NEW JERSEY,Woodbury,"10,317",22
NEW JERSEY,Woodcliff Lake,"6,256",0
NEW JERSEY,Woodland Park,"13,331",10
NEW JERSEY,Wood-Ridge,"10,449",3
NEW JERSEY,Woodstown,"3,743",7
NEW JERSEY,Woolwich Township,"14,573",0
NEW JERSEY,Wyckoff Township,"17,594",1
NEW MEXICO,Alamogordo,"31,401",105
NEW MEXICO,Albuquerque,"558,745","6,603"
NEW MEXICO,Anthony,"8,733",7
NEW MEXICO,Artesia,"12,152",60
NEW MEXICO,Aztec,"6,109",28
NEW MEXICO,Bayard,"2,046",11
NEW MEXICO,Belen,"7,508",87
NEW MEXICO,Bernalillo,"9,144",44
NEW MEXICO,Bloomfield,"7,330",52
NEW MEXICO,Bosque Farms,"4,094",6
NEW MEXICO,Capitan,"1,391",3
NEW MEXICO,Carlsbad,"31,243",164
NEW MEXICO,Clayton,"2,559",13
NEW MEXICO,Corrales,"8,653",20
NEW MEXICO,Edgewood,"6,113",24
NEW MEXICO,Eunice,"2,904",14
NEW MEXICO,Farmington,"46,150",439
NEW MEXICO,Gallup,"20,019",301
NEW MEXICO,Grants,"8,953",38
NEW MEXICO,Hatch,"1,575",9
NEW MEXICO,Hobbs,"38,972",308
NEW MEXICO,Hurley,"1,221",0
NEW MEXICO,Jal,"2,075",0
NEW MEXICO,Las Cruces,"115,977",835
NEW MEXICO,Las Vegas,"12,816",84
NEW MEXICO,Lordsburg,"2,164",18
NEW MEXICO,Los Alamos,"19,609",11
NEW MEXICO,Los Lunas,"19,707",115
NEW MEXICO,Milan,"2,456",5
NEW MEXICO,Peralta,"3,452",5
NEW MEXICO,Portales,"11,772",92
NEW MEXICO,Questa,"1,797",7
NEW MEXICO,Raton,"5,961",28
NEW MEXICO,Red River,535,0
NEW MEXICO,Rio Rancho,"112,817",359
NEW MEXICO,Roswell,"46,677",396
NEW MEXICO,Santa Clara,"1,598",3
NEW MEXICO,Santa Fe,"89,652",755
NEW MEXICO,Santa Rosa,"2,743",13
NEW MEXICO,Sunland Park,"17,996",59
NEW MEXICO,Taos,"6,406",60
NEW MEXICO,Truth or Consequences,"5,985",49
NEW MEXICO,Tularosa,"2,614",3
NEW YORK,Addison Town and Village,"2,325",2
NEW YORK,Afton Village,781,0
NEW YORK,Akron Village,"2,874",1
NEW YORK,Albany,"102,095",834
NEW YORK,Alexandria Bay Village,948,0
NEW YORK,Alfred Village,"4,709",5
NEW YORK,Allegany Village,"1,543",1
NEW YORK,Altamont Village,"1,630",0
NEW YORK,Amherst Town,"126,184",131
NEW YORK,Amityville Village,"9,615",1
NEW YORK,Andover Village,889,0
NEW YORK,Ardsley Village,"4,865",2
NEW YORK,Attica Village,"2,436",0
NEW YORK,Auburn,"25,699",63
NEW YORK,Baldwinsville Village,"7,584",9
NEW YORK,Ballston Spa Village,"4,874",2
NEW YORK,Batavia,"15,400",58
NEW YORK,Bath Village,"5,521",17
NEW YORK,Beacon,"15,267",17
NEW YORK,Bedford Town,"16,196",4
NEW YORK,Belmont Village,832,0
NEW YORK,Bethlehem Town,"34,933",11
NEW YORK,Binghamton,"46,378",247
NEW YORK,Black River,"1,229",0
NEW YORK,Blasdell Village,"2,533",6
NEW YORK,Blooming Grove Town,"12,729",13
NEW YORK,Bolivar Village,"1,002",0
NEW YORK,Boonville Village,"1,999",0
NEW YORK,Brant Town,"1,929",0
NEW YORK,Brewster,"2,498",1
NEW YORK,Briarcliff Manor Village,"7,249",0
NEW YORK,Brighton Town,"35,835",28
NEW YORK,Brockport Village,"7,110",4
NEW YORK,Bronxville Village,"6,332",0
NEW YORK,Brookville,"2,946",1
NEW YORK,Brownville Village ,937,0
NEW YORK,Buchanan Village,"2,191",0
NEW YORK,Buffalo,"273,728","1,933"
NEW YORK,Cairo Town,"6,671",0
NEW YORK,Cambridge Village,"1,793",0
NEW YORK,Camillus Town and Village,"25,096",13
NEW YORK,Canajoharie Village,"2,045",3
NEW YORK,Canandaigua,"10,461",26
NEW YORK,Canastota Village,"4,433",9
NEW YORK,Canisteo Village,"2,155",1
NEW YORK,Canton Village,"6,962",1
NEW YORK,Cape Vincent Village,726,0
NEW YORK,Carroll Town,"3,379",0
NEW YORK,Carthage Village,"3,247",5
NEW YORK,Catskill Village,"3,752",4
NEW YORK,Cayuga Heights Village,"3,877",0
NEW YORK,Cazenovia Village,"2,729",0
NEW YORK,Central Square Village,"1,833",0
NEW YORK,Centre Island Village,390,0
NEW YORK,Cheektowaga Town,"78,864",162
NEW YORK,Chester Town,"8,608",1
NEW YORK,Chester Village,"3,969",3
NEW YORK,Chittenango Village,"4,784",3
NEW YORK,Cicero Town,"28,678",13
NEW YORK,Clarkstown Town,"80,087",76
NEW YORK,Clayton Village,"1,690",0
NEW YORK,Clyde Village,"2,129",2
NEW YORK,Cohoes,"18,240",34
NEW YORK,Colchester Town,"1,782",1
NEW YORK,Colonie Town,"81,226",92
NEW YORK,Corfu Village,686,0
NEW YORK,Corning,"10,621",17
NEW YORK,Cornwall-on-Hudson Village,"2,990",0
NEW YORK,Cornwall Town,"9,583",0
NEW YORK,Cortland,"17,197",39
NEW YORK,Coxsackie Village,"2,705",0
NEW YORK,Crawford Town,"9,000",7
NEW YORK,Croton-on-Hudson Village,"8,100",1
NEW YORK,Cuba Town,"3,099",3
NEW YORK,Dansville Village,"4,319",3
NEW YORK,Deerpark Town,"7,349",6
NEW YORK,Delhi Village,"3,298",1
NEW YORK,Depew Village,"14,805",21
NEW YORK,DeWitt Town,"25,054",53
NEW YORK,Dobbs Ferry Village,"11,254",32
NEW YORK,Dryden Village,"1,837",2
NEW YORK,Dunkirk,"12,348",34
NEW YORK,Durham Town,"2,614",0
NEW YORK,East Aurora-Aurora Town,"13,841",11
NEW YORK,Eastchester Town,"19,936",4
NEW YORK,East Fishkill Town,"29,607",8
NEW YORK,East Greenbush Town,"16,371",19
NEW YORK,East Rochester Village,"6,104",9
NEW YORK,Eden Town,"7,490",6
NEW YORK,Ellicott Town,"5,270",4
NEW YORK,Ellicottville,"1,302",1
NEW YORK,Elmira,"26,130",143
NEW YORK,Elmira Heights Village,"3,752",8
NEW YORK,Elmira Town,"5,541",0
NEW YORK,Elmsford Village,"5,054",1
NEW YORK,Endicott Village,"13,072",38
NEW YORK,Evans Town,"15,049",14
NEW YORK,Fairport Village,"5,318",6
NEW YORK,Fallsburg Town,"14,365",13
NEW YORK,Fishkill Town,"20,101",3
NEW YORK,Fishkill Village,"2,133",1
NEW YORK,Floral Park Village,"15,799",20
NEW YORK,Florida Village,"2,846",0
NEW YORK,Fort Plain Village,"1,984",0
NEW YORK,Frankfort Town,"4,547",8
NEW YORK,Frankfort Village,"2,278",1
NEW YORK,Franklinville Village,"1,637",0
NEW YORK,Freeport Village,"43,583",71
NEW YORK,Friendship Town,"1,919",0
NEW YORK,Fulton City,"11,207",22
NEW YORK,Garden City Village,"22,857",6
NEW YORK,Gates Town,"28,603",45
NEW YORK,Geddes Town,"10,158",10
NEW YORK,Geneseo Village,"7,776",5
NEW YORK,Geneva,"12,289",37
NEW YORK,Glen Cove,"27,767",31
NEW YORK,Glen Park Village,445,0
NEW YORK,Glens Falls,"14,416",23
NEW YORK,Glenville Town,"22,040",16
NEW YORK,Gloversville,"14,767",37
NEW YORK,Goshen Town,"8,546",4
NEW YORK,Goshen Village,"5,729",5
NEW YORK,Gouverneur Village,"3,617",11
NEW YORK,Gowanda Village,"2,436",5
NEW YORK,Granville Village,"2,412",0
NEW YORK,Greece Town,"93,943",133
NEW YORK,Greenwich Village,"1,664",0
NEW YORK,Greenwood Lake Village,"2,968",2
NEW YORK,Groton Village,"2,086",0
NEW YORK,Guilderland Town,"35,409",39
NEW YORK,Hamburg Town,"47,687",25
NEW YORK,Hamburg Village,"9,742",4
NEW YORK,Hamilton Village,"4,099",0
NEW YORK,Hancock Village,900,0
NEW YORK,Harriman Village,"2,593",0
NEW YORK,Harrison Town,"31,718",2
NEW YORK,Hastings-on-Hudson Village,"8,229",1
NEW YORK,Haverstraw Town,"38,750",61
NEW YORK,Hempstead Village,"58,013",266
NEW YORK,Herkimer Village,"7,218",86
NEW YORK,Highlands Town,"9,153",0
NEW YORK,Holley Village,"1,719",0
NEW YORK,Homer Village,"3,042",1
NEW YORK,Hoosick Falls Village,"3,134",4
NEW YORK,Hudson,"5,750",19
NEW YORK,Hudson Falls Village,"7,363",14
NEW YORK,Hunter Town,"3,017",0
NEW YORK,Hyde Park Town,"21,180",12
NEW YORK,Ilion Village,"7,533",22
NEW YORK,Independence Town,"1,071",1
NEW YORK,Inlet Town,361,0
NEW YORK,Interlaken Village,610,0
NEW YORK,Irondequoit Town,"49,336",65
NEW YORK,Irvington Village,"6,348",4
NEW YORK,Ithaca,"33,646",66
NEW YORK,Jamestown,"27,735",172
NEW YORK,Johnson City Village,"14,748",48
NEW YORK,Jordan Village,"1,196",1
NEW YORK,Kenmore Village,"14,830",21
NEW YORK,Kensington Village,"1,187",1
NEW YORK,Kent Town,"12,826",5
NEW YORK,Kings Point Village,"5,626",0
NEW YORK,Kingston,"23,704",83
NEW YORK,Lackawanna,"19,484",77
NEW YORK,Lake Placid Village,"2,276",1
NEW YORK,Lakewood-Busti,"7,370",3
NEW YORK,Lancaster Town,"39,290",17
NEW YORK,Larchmont Village,"6,454",2
NEW YORK,Le Roy Village,"4,233",8
NEW YORK,Lewisboro Town,"11,836",1
NEW YORK,Lewiston Town and Village,"15,616",7
NEW YORK,Liberty Village,"5,167",41
NEW YORK,Little Falls,"4,495",2
NEW YORK,Lloyd Town,"11,090",9
NEW YORK,Long Beach,"34,527",27
NEW YORK,Lowville Village,"3,324",1
NEW YORK,Lynbrook Village,"19,976",15
NEW YORK,Malone Village,"5,370",17
NEW YORK,Mamaroneck Town,"12,234",1
NEW YORK,Mamaroneck Village,"19,356",21
NEW YORK,Manlius Town,"25,064",12
NEW YORK,Marcellus Village,"1,743",0
NEW YORK,Marlborough Town,"8,826",1
NEW YORK,Massena Village,"10,028",15
NEW YORK,Medina Village,"5,872",19
NEW YORK,Middleport Village,"1,684",0
NEW YORK,Middletown,"30,110",93
NEW YORK,Monroe Village,"9,473",8
NEW YORK,Montgomery Town,"9,464",3
NEW YORK,Montgomery Village,"3,745",0
NEW YORK,Monticello Village,"7,216",8
NEW YORK,Mount Hope Town,"6,445",2
NEW YORK,Mount Vernon,"70,390",383
NEW YORK,Nassau Village,"1,074",0
NEW YORK,Newark Village,"8,931",33
NEW YORK,New Berlin Town,"1,578",0
NEW YORK,Newburgh,"28,061",276
NEW YORK,Newburgh Town,"31,634",35
NEW YORK,New Hartford Town and Village,"20,546",21
NEW YORK,New Paltz Town and Village,"15,926",9
NEW YORK,New Rochelle,"84,960",114
NEW YORK,New Windsor Town,"27,811",27
NEW YORK,New York,"8,299,271","55,690"
NEW YORK,New York Mills Village,"3,165",3
NEW YORK,Niagara Falls,"47,296",237
NEW YORK,Niagara Town,"7,671",12
NEW YORK,Niskayuna Town,"23,797",20
NEW YORK,Norfolk Town ,"4,286",0
NEW YORK,North Greenbush Town,"13,240",9
NEW YORK,North Hornell Village,783,0
NEW YORK,Northport Village,"7,254",1
NEW YORK,North Tonawanda,"29,898",46
NEW YORK,Northville Village,995,0
NEW YORK,Norwood Village ,"1,537",1
NEW YORK,Ogdensburg,"9,125",40
NEW YORK,Ogden Town,"20,082",8
NEW YORK,Old Brookville Village,"2,086",0
NEW YORK,Old Westbury Village,"5,033",1
NEW YORK,Olean,"13,564",47
NEW YORK,Oneida,"10,021",40
NEW YORK,Oneonta City,"16,232",13
NEW YORK,Orangetown Town,"41,682",24
NEW YORK,Orchard Park Town,"29,778",20
NEW YORK,Oriskany Village,"1,346",0
NEW YORK,Oswego City,"17,058",58
NEW YORK,Owego Village,"4,258",8
NEW YORK,Oyster Bay Cove Village,"4,154",0
NEW YORK,Palmyra Village,"3,261",2
NEW YORK,Peekskill,"25,484",53
NEW YORK,Pelham Manor Village,"5,482",8
NEW YORK,Pelham Village,"7,084",3
NEW YORK,Perry Village,"3,568",8
NEW YORK,Phelps Village,"1,851",0
NEW YORK,Philmont Village,"1,472",0
NEW YORK,Phoenix Village,"2,194",0
NEW YORK,Piermont Village,"2,764",1
NEW YORK,Plattekill Town,"10,344",4
NEW YORK,Plattsburgh City,"19,883",26
NEW YORK,Pleasantville Village,"7,177",6
NEW YORK,Port Chester Village,"30,260",23
NEW YORK,Port Jervis,"8,508",35
NEW YORK,Portville Village,879,0
NEW YORK,Port Washington,"19,888",25
NEW YORK,Potsdam Village,"8,421",2
NEW YORK,Poughkeepsie,"31,843",205
NEW YORK,Poughkeepsie Town,"40,746",72
NEW YORK,Pound Ridge Town,"4,884",0
NEW YORK,Pulaski Village,"2,302",1
NEW YORK,Quogue Village,"1,710",0
NEW YORK,Ramapo Town,"110,136",83
NEW YORK,Rensselaer City,"9,343",5
NEW YORK,Rhinebeck Village,"2,544",1
NEW YORK,Riverhead Town,"35,693",36
NEW YORK,Rochester,"206,093","1,200"
NEW YORK,Rockville Centre Village,"25,472",6
NEW YORK,Rome,"31,577",75
NEW YORK,Rosendale Town,"5,665",1
NEW YORK,Rotterdam Town,"30,518",12
NEW YORK,Rye,"16,094",2
NEW YORK,Rye Brook Village,"9,708",2
NEW YORK,Sackets Harbor Village,"1,361",0
NEW YORK,Salamanca,"5,735",22
NEW YORK,Sands Point Village,"2,743",1
NEW YORK,Saratoga Springs,"28,546",53
NEW YORK,Saugerties Town,"19,468",10
NEW YORK,Scarsdale Village,"17,602",1
NEW YORK,Schenectady,"68,610",443
NEW YORK,Schodack Town,"11,318",8
NEW YORK,Scotia Village,"7,207",9
NEW YORK,Seneca Falls Town,"8,788",11
NEW YORK,Shandaken Town,"2,819",0
NEW YORK,Shawangunk Town,"13,376",0
NEW YORK,Shelter Island Town,"3,305",1
NEW YORK,Sherrill,"2,966",0
NEW YORK,Sidney Village,"3,645",6
NEW YORK,Skaneateles Village,"2,512",0
NEW YORK,Somerset Town,"1,975",1
NEW YORK,Southampton Town,"59,965",35
NEW YORK,Southampton Village,"4,657",2
NEW YORK,South Glens Falls Village,"3,709",4
NEW YORK,Southold Town,"21,344",11
NEW YORK,Spring Valley Village,"32,973",119
NEW YORK,Stillwater Town,"7,936",1
NEW YORK,St. Johnsville Village,"1,692",0
NEW YORK,Stony Point Town,"14,706",12
NEW YORK,Suffern Village,"11,317",14
NEW YORK,Syracuse,"145,175","1,111"
NEW YORK,Tarrytown Village,"11,651",4
NEW YORK,Theresa Village,743,0
NEW YORK,Tonawanda,"14,825",25
NEW YORK,Tonawanda Town,"56,110",46
NEW YORK,Troy,"50,372",237
NEW YORK,Trumansburg Village,"1,655",1
NEW YORK,Tuckahoe Village,"6,846",2
NEW YORK,Tupper Lake Village,"3,312",5
NEW YORK,Tuxedo Park Village,620,0
NEW YORK,Ulster Town,"12,590",10
NEW YORK,Utica,"63,098",333
NEW YORK,Vernon Village,"1,149",0
NEW YORK,Vestal Town,"32,289",15
NEW YORK,Wallkill Town,"31,330",16
NEW YORK,Wappingers Falls Village,"6,027",0
NEW YORK,Warsaw Village,"3,626",3
NEW YORK,Warwick Town,"19,314",8
NEW YORK,Washingtonville Village,"5,633",5
NEW YORK,Waterford Town and Village,"8,072",2
NEW YORK,Watertown,"24,029",144
NEW YORK,Watervliet,"10,108",36
NEW YORK,Wayland Village,"1,692",0
NEW YORK,Webb Town,"1,809",0
NEW YORK,Webster Town and Village,"45,084",26
NEW YORK,Weedsport Village,"1,755",0
NEW YORK,Wellsville Village,"4,544",5
NEW YORK,West Carthage Village,"1,750",0
NEW YORK,Westhampton Beach Village,"2,198",4
NEW YORK,West Seneca Town,"44,982",56
NEW YORK,White Plains,"61,923",69
NEW YORK,Whitesboro Village,"3,561",0
NEW YORK,Whitestown Town,"8,666",0
NEW YORK,Willing Town,"1,249",0
NEW YORK,Windham Town,"1,731",0
NEW YORK,Wolcott Village,"1,570",0
NEW YORK,Woodstock Town,"6,208",0
NEW YORK,Yonkers,"206,557",644
NEW YORK,Yorktown Town,"34,899",13
NEW YORK,Yorkville Village,"2,566",5
NEW YORK,Youngstown Village,"1,826",0
NORTH CAROLINA,Aberdeen,"9,795",24
NORTH CAROLINA,Ahoskie,"4,580",32
NORTH CAROLINA,Angier,"7,902",12
NORTH CAROLINA,Archdale,"12,143",13
NORTH CAROLINA,Asheville,"95,219",758
NORTH CAROLINA,Atlantic Beach,"1,418",11
NORTH CAROLINA,Ayden,"5,126",13
NORTH CAROLINA,Banner Elk,"1,155",0
NORTH CAROLINA,Beaufort,"4,920",15
NORTH CAROLINA,Beech Mountain,656,1
NORTH CAROLINA,Belmont,"15,672",60
NORTH CAROLINA,Benson,"4,542",34
NORTH CAROLINA,Bessemer City,"5,685",26
NORTH CAROLINA,Beulaville,"1,145",6
NORTH CAROLINA,Biltmore Forest,"1,448",0
NORTH CAROLINA,Biscoe,"1,853",4
NORTH CAROLINA,Black Mountain,"8,564",5
NORTH CAROLINA,Blowing Rock,"1,347",2
NORTH CAROLINA,Boiling Spring Lakes,"6,903",20
NORTH CAROLINA,Boone,"20,024",18
NORTH CAROLINA,Broadway,"1,367",0
NORTH CAROLINA,Bryson City,"1,495",9
NORTH CAROLINA,Bunn,373,0
NORTH CAROLINA,Burgaw,"3,528",7
NORTH CAROLINA,Burlington,"60,906",580
NORTH CAROLINA,Butner,"8,156",20
NORTH CAROLINA,Canton,"4,417",7
NORTH CAROLINA,Carolina Beach,"6,917",23
NORTH CAROLINA,Carrboro,"21,045",38
NORTH CAROLINA,Cary,"181,793",129
NORTH CAROLINA,Caswell Beach,397,0
NORTH CAROLINA,Chadbourn,"1,538",6
NORTH CAROLINA,Chapel Hill,"63,906",110
NORTH CAROLINA,Charlotte-Mecklenburg,"1,003,130","7,355"
NORTH CAROLINA,Cherryville,"6,342",11
NORTH CAROLINA,China Grove,"4,612",7
NORTH CAROLINA,Clayton,"31,494",53
NORTH CAROLINA,Cleveland,888,2
NORTH CAROLINA,Clinton,"8,300",47
NORTH CAROLINA,Coats,"2,300",5
NORTH CAROLINA,Columbus,"1,109",0
NORTH CAROLINA,Concord,"111,922",178
NORTH CAROLINA,Cornelius,"33,699",35
NORTH CAROLINA,Cramerton,"5,556",6
NORTH CAROLINA,Creedmoor,"5,066",16
NORTH CAROLINA,Dallas,"6,225",16
NORTH CAROLINA,Davidson,"14,332",6
NORTH CAROLINA,Drexel,"1,761",0
NORTH CAROLINA,Dunn,"8,633",78
NORTH CAROLINA,Durham,"300,208","1,859"
NORTH CAROLINA,Eden,"15,307",63
NORTH CAROLINA,Edenton,"4,495",17
NORTH CAROLINA,Elizabeth City,"19,064",65
NORTH CAROLINA,Elon,"11,585",9
NORTH CAROLINA,Emerald Isle,"4,007",6
NORTH CAROLINA,Erwin,"4,812",21
NORTH CAROLINA,Fairmont,"2,208",23
NORTH CAROLINA,Farmville,"4,576",63
NORTH CAROLINA,Fayetteville,"209,945","1,386"
NORTH CAROLINA,Fletcher,"8,219",6
NORTH CAROLINA,Forest City,"7,391",39
NORTH CAROLINA,Four Oaks,"2,624",4
NORTH CAROLINA,Franklin,"4,377",11
NORTH CAROLINA,Franklinton,"2,806",8
NORTH CAROLINA,Fuquay-Varina,"47,436",33
NORTH CAROLINA,Garner,"36,720",131
NORTH CAROLINA,Gastonia,"85,112",723
NORTH CAROLINA,Gibsonville,"9,619",17
NORTH CAROLINA,Goldsboro,"33,444",360
NORTH CAROLINA,Graham,"18,772",65
NORTH CAROLINA,Granite Falls,"4,908",10
NORTH CAROLINA,Greensboro,"304,306","2,811"
NORTH CAROLINA,Greenville,"90,871",412
NORTH CAROLINA,Havelock,"16,574",34
NORTH CAROLINA,Haw River,"2,381",12
NORTH CAROLINA,Henderson,"14,791",265
NORTH CAROLINA,Hendersonville,"15,561",41
NORTH CAROLINA,Hickory,"44,682",182
NORTH CAROLINA,Highlands,"1,122",0
NORTH CAROLINA,High Point,"117,629",535
NORTH CAROLINA,Hillsborough,"9,788",37
NORTH CAROLINA,Holden Beach,945,1
NORTH CAROLINA,Holly Ridge,"5,523",3
NORTH CAROLINA,Hudson,"3,761",2
NORTH CAROLINA,Huntersville,"65,752",94
NORTH CAROLINA,Jefferson,"1,638",2
NORTH CAROLINA,Jonesville,"2,332",4
NORTH CAROLINA,Kannapolis,"60,725",102
NORTH CAROLINA,Kenansville,762,2
NORTH CAROLINA,Kernersville,"28,522",65
NORTH CAROLINA,Kill Devil Hills,"7,817",17
NORTH CAROLINA,King,"7,680",6
NORTH CAROLINA,Kings Mountain,"12,045",78
NORTH CAROLINA,Kinston,"19,298",185
NORTH CAROLINA,Kitty Hawk,"3,714",9
NORTH CAROLINA,Knightdale,"20,557",40
NORTH CAROLINA,Laurinburg,"14,994",284
NORTH CAROLINA,Leland,"33,162",32
NORTH CAROLINA,Lenoir,"18,201",47
NORTH CAROLINA,Lexington,"19,899",87
NORTH CAROLINA,Lincolnton,"12,478",45
NORTH CAROLINA,Louisburg,"3,340",12
NORTH CAROLINA,Lowell,"3,839",5
NORTH CAROLINA,Lumberton,"19,087",320
NORTH CAROLINA,Madison,"2,165",1
NORTH CAROLINA,Maggie Valley,"1,751",8
NORTH CAROLINA,Marion,"7,435",18
NORTH CAROLINA,Marshville,"2,701",18
NORTH CAROLINA,Matthews,"31,422",58
NORTH CAROLINA,Maxton,"2,116",5
NORTH CAROLINA,Mayodan,"2,464",2
NORTH CAROLINA,Maysville,848,2
NORTH CAROLINA,Mebane,"20,920",64
NORTH CAROLINA,Middlesex,945,0
NORTH CAROLINA,Mint Hill,"28,259",28
NORTH CAROLINA,Monroe,"38,903",254
NORTH CAROLINA,Mooresville,"54,823",119
NORTH CAROLINA,Morehead City,"9,960",36
NORTH CAROLINA,Morrisville,"32,336",32
NORTH CAROLINA,Mount Airy,"10,590",33
NORTH CAROLINA,Mount Holly,"18,581",20
NORTH CAROLINA,Mount Olive,"4,280",13
NORTH CAROLINA,Murfreesboro,"2,327",13
NORTH CAROLINA,Nags Head,"3,130",8
NORTH CAROLINA,New Bern,"32,548",118
NORTH CAROLINA,Newport,"4,536",13
NORTH CAROLINA,Newton,"13,479",54
NORTH CAROLINA,North Topsail Beach,"1,090",0
NORTH CAROLINA,North Wilkesboro,"4,323",11
NORTH CAROLINA,Ocean Isle Beach,"1,019",1
NORTH CAROLINA,Oxford,"9,032",76
NORTH CAROLINA,Pembroke,"2,836",26
NORTH CAROLINA,Pinehurst,"18,716",11
NORTH CAROLINA,Pine Knoll Shores,"1,440",0
NORTH CAROLINA,Pine Level,"2,353",0
NORTH CAROLINA,Pineville,"11,330",82
NORTH CAROLINA,Pittsboro,"4,934",5
NORTH CAROLINA,Plymouth,"3,169",59
NORTH CAROLINA,Raeford,"4,538",5
NORTH CAROLINA,Raleigh,"488,085","2,386"
NORTH CAROLINA,Ranlo,"4,713",15
NORTH CAROLINA,Red Springs,"3,161",28
NORTH CAROLINA,Reidsville,"14,584",87
NORTH CAROLINA,Richlands,"2,457",2
NORTH CAROLINA,Roanoke Rapids,"14,497",130
NORTH CAROLINA,Rockingham,"8,786",54
NORTH CAROLINA,Rocky Mount,"54,223",415
NORTH CAROLINA,Rolesville,"11,884",4
NORTH CAROLINA,Rowland,890,3
NORTH CAROLINA,Roxboro,"8,235",83
NORTH CAROLINA,Rutherfordton,"3,701",11
NORTH CAROLINA,Salisbury,"36,564",351
NORTH CAROLINA,Saluda,646,2
NORTH CAROLINA,Selma,"7,244",76
NORTH CAROLINA,Shallotte,"5,548",18
